user_id,item_id,weight,datetime
435,554,3.0,1998-01-07 00:33:14
435,561,2.0,1998-01-07 00:31:04
435,562,5.0,1998-01-07 00:43:39
435,566,4.0,1998-01-07 00:24:03
435,567,3.0,1998-01-07 00:43:05
435,568,2.0,1998-01-07 00:11:08
435,569,3.0,1998-01-07 00:46:59
435,571,2.0,1998-01-07 00:47:27
435,572,2.0,1998-01-07 00:45:38
435,573,1.0,1998-01-07 00:21:55
435,576,3.0,1998-01-07 00:37:27
435,577,3.0,1998-01-07 00:46:13
435,578,5.0,1998-01-07 00:17:10
435,584,3.0,1998-01-07 00:18:17
435,587,3.0,1998-01-07 00:20:03
435,588,4.0,1998-01-07 00:13:16
435,597,3.0,1998-01-07 00:34:44
435,609,4.0,1998-01-07 00:27:53
435,616,2.0,1998-01-07 00:34:44
435,625,2.0,1998-01-07 00:23:08
435,628,5.0,1998-01-07 00:29:50
435,631,2.0,1998-01-07 00:22:20
435,636,4.0,1998-01-07 00:47:27
435,637,4.0,1998-01-07 00:24:51
435,640,4.0,1998-01-07 00:27:53
435,649,3.0,1998-01-07 00:35:30
435,652,4.0,1998-01-07 00:09:01
435,655,2.0,1998-01-07 00:09:59
435,659,4.0,1998-01-07 00:05:15
435,665,3.0,1998-01-07 00:46:13
435,672,1.0,1998-01-07 00:34:13
435,673,3.0,1998-01-07 00:19:01
435,674,2.0,1998-01-07 00:24:03
435,675,3.0,1998-01-07 00:27:53
435,679,3.0,1998-01-07 00:36:12
435,684,4.0,1998-01-07 00:02:36
435,685,2.0,1998-01-07 00:52:25
435,687,2.0,1998-01-06 23:53:54
435,693,3.0,1998-01-06 23:58:38
435,696,3.0,1998-01-07 00:19:02
435,697,4.0,1998-01-07 00:36:12
435,710,4.0,1998-01-07 00:01:07
435,713,5.0,1998-01-07 00:03:05
435,715,3.0,1998-01-07 00:40:35
435,717,3.0,1998-01-07 00:48:24
435,720,2.0,1998-01-07 00:43:38
435,721,4.0,1998-01-07 00:14:32
435,729,2.0,1998-01-07 00:42:37
435,732,4.0,1998-01-07 00:19:01
435,743,3.0,1998-01-07 01:01:50
435,746,4.0,1998-01-07 00:16:24
435,748,4.0,1998-01-06 23:52:45
435,751,4.0,1998-01-06 23:52:05
435,752,3.0,1998-02-15 02:25:39
435,756,3.0,1998-01-07 00:48:54
435,760,1.0,1998-01-07 00:35:30
435,762,4.0,1998-01-07 00:27:20
435,768,3.0,1998-01-07 00:38:29
435,780,2.0,1998-01-07 00:34:44
435,781,3.0,1998-01-07 00:37:27
435,786,4.0,1998-01-07 00:40:57
435,790,4.0,1998-01-07 00:43:38
435,792,4.0,1998-01-07 00:03:24
435,797,3.0,1998-01-07 00:44:32
435,800,4.0,1998-01-07 00:43:39
435,820,1.0,1998-01-07 00:19:27
435,821,2.0,1998-01-07 00:27:20
435,824,1.0,1998-01-07 00:57:07
435,825,3.0,1998-01-07 00:36:12
435,826,2.0,1998-01-07 00:58:33
435,831,2.0,1998-01-07 00:57:57
435,834,5.0,1998-01-07 01:01:50
435,841,2.0,1998-01-07 00:55:53
435,845,3.0,1998-01-07 00:15:00
435,862,1.0,1998-01-07 00:46:12
435,885,3.0,1998-02-15 02:23:16
435,890,1.0,1998-01-06 23:54:43
435,895,3.0,1998-01-06 23:50:47
435,919,5.0,1998-01-07 00:16:24
435,924,3.0,1998-01-07 00:14:32
435,926,3.0,1998-01-07 00:46:12
435,928,3.0,1998-01-07 00:49:47
435,929,2.0,1998-01-07 00:40:35
435,943,3.0,1998-01-07 00:08:32
435,944,2.0,1998-01-07 00:45:11
435,961,1.0,1998-01-07 00:40:35
435,977,2.0,1998-01-07 01:00:29
435,983,2.0,1998-01-07 01:00:30
435,1014,2.0,1998-01-07 00:55:15
435,1016,4.0,1998-01-07 00:52:57
435,1028,2.0,1998-01-07 00:34:44
435,1034,2.0,1998-01-07 00:59:14
435,1039,4.0,1998-01-07 00:25:55
435,1044,4.0,1998-01-07 00:21:55
435,1047,3.0,1998-01-07 00:18:35
435,1061,3.0,1998-01-07 00:59:14
435,1069,4.0,1998-01-07 00:04:49
435,1074,2.0,1998-01-07 00:36:55
435,1103,4.0,1998-01-07 00:07:07
435,1109,3.0,1998-01-07 00:24:03
435,1128,2.0,1998-01-07 00:13:47
435,1133,2.0,1998-01-07 00:33:44
435,1151,1.0,1998-01-07 00:46:59
435,1185,1.0,1998-01-07 00:36:11
435,1204,3.0,1998-01-07 00:15:00
435,1215,3.0,1998-01-07 01:00:10
435,1217,3.0,1998-01-07 00:43:39
435,1225,3.0,1998-01-07 00:06:37
435,1228,2.0,1998-01-07 00:46:12
435,1231,2.0,1998-01-07 00:46:59
435,1240,4.0,1998-01-07 00:18:16
435,1268,5.0,1998-01-07 00:12:30
435,1291,1.0,1998-01-07 01:00:53
435,1401,4.0,1998-01-07 00:11:08
435,1411,1.0,1998-01-07 00:31:44
435,1419,2.0,1998-01-07 00:43:05
435,1552,3.0,1998-01-07 00:49:47
436,21,3.0,1998-02-18 03:20:28
436,23,4.0,1998-02-18 02:47:44
436,26,3.0,1998-02-18 03:05:46
436,38,3.0,1998-02-18 03:18:44
436,39,3.0,1998-02-18 02:44:47
436,43,2.0,1998-02-18 02:51:40
436,47,4.0,1998-02-18 02:45:30
436,50,4.0,1998-02-18 02:36:55
436,65,4.0,1998-02-18 03:15:53
436,66,5.0,1998-02-18 02:54:17
436,72,5.0,1998-02-18 02:58:13
436,73,4.0,1998-02-18 02:37:24
436,81,3.0,1998-02-18 02:50:44
436,83,5.0,1998-02-18 02:48:35
436,90,3.0,1998-02-18 02:51:06
436,92,3.0,1998-02-18 02:48:35
436,95,4.0,1998-02-18 02:47:17
436,96,4.0,1998-02-18 02:38:55
436,98,4.0,1998-02-18 02:34:40
436,99,3.0,1998-02-18 02:52:24
436,102,4.0,1998-02-18 02:56:28
436,111,4.0,1998-02-18 03:16:13
436,125,4.0,1998-02-18 02:47:17
436,127,5.0,1998-02-18 02:45:30
436,132,1.0,1998-02-18 02:43:44
436,133,3.0,1998-02-18 02:29:42
436,157,5.0,1998-02-18 02:29:42
436,159,4.0,1998-02-18 02:49:52
436,161,4.0,1998-02-18 03:18:17
436,167,3.0,1998-02-18 02:53:23
436,168,3.0,1998-02-18 02:30:50
436,172,3.0,1998-02-18 02:29:05
436,174,3.0,1998-02-18 02:35:35
436,179,3.0,1998-02-18 02:46:55
436,182,5.0,1998-02-18 02:32:30
436,186,3.0,1998-02-18 02:43:21
436,200,3.0,1998-02-18 02:38:35
436,204,5.0,1998-02-18 02:33:29
436,215,4.0,1998-02-18 02:54:17
436,216,4.0,1998-02-18 02:47:44
436,217,4.0,1998-02-18 03:05:46
436,218,4.0,1998-02-18 03:05:23
436,219,5.0,1998-02-18 02:47:44
436,226,4.0,1998-02-18 02:57:20
436,238,3.0,1998-02-18 02:41:33
436,239,3.0,1998-02-18 02:45:52
436,264,2.0,1998-02-18 02:24:29
436,265,3.0,1998-02-18 02:31:46
436,276,4.0,1998-02-18 02:43:44
436,278,2.0,1998-02-18 03:18:44
436,287,4.0,1998-02-18 02:49:29
436,288,4.0,1998-02-18 02:20:45
436,313,5.0,1998-02-18 02:22:01
436,325,3.0,1998-02-18 02:25:56
436,327,5.0,1998-02-18 02:24:54
436,340,5.0,1998-02-18 02:20:45
436,347,4.0,1998-02-18 02:19:58
436,348,4.0,1998-02-18 02:22:01
436,367,4.0,1998-02-18 02:50:17
436,381,4.0,1998-02-18 02:33:29
436,392,4.0,1998-02-18 02:31:19
436,400,3.0,1998-02-18 03:18:44
436,411,4.0,1998-02-18 03:03:42
436,423,4.0,1998-02-18 02:46:32
436,433,5.0,1998-02-18 02:53:48
436,435,4.0,1998-02-18 02:34:16
436,441,3.0,1998-02-18 03:21:00
436,447,1.0,1998-02-18 02:37:24
436,454,4.0,1998-02-18 02:29:42
436,470,4.0,1998-02-18 02:56:06
436,503,4.0,1998-02-18 02:43:22
436,504,4.0,1998-02-18 02:32:31
436,506,5.0,1998-02-18 02:54:45
436,537,4.0,1998-02-18 02:37:51
436,546,3.0,1998-02-18 03:17:06
436,553,3.0,1998-02-18 02:42:57
436,559,4.0,1998-02-18 02:57:20
436,568,5.0,1998-02-18 02:36:56
436,581,4.0,1998-02-18 03:21:00
436,585,3.0,1998-02-18 03:15:22
436,595,5.0,1998-02-18 02:58:51
436,628,5.0,1998-02-18 02:54:17
436,642,4.0,1998-02-18 02:31:19
436,649,5.0,1998-02-18 03:07:49
436,655,5.0,1998-02-18 02:33:53
436,658,5.0,1998-02-18 02:41:13
436,660,4.0,1998-02-18 03:17:05
436,708,3.0,1998-02-18 02:54:17
436,710,4.0,1998-02-18 02:34:41
436,715,4.0,1998-02-18 02:57:48
436,721,3.0,1998-02-18 02:48:12
436,723,3.0,1998-02-18 03:17:33
436,739,4.0,1998-02-18 03:17:33
436,742,5.0,1998-02-18 02:30:50
436,746,5.0,1998-02-18 02:46:55
436,747,5.0,1998-02-18 02:57:20
436,748,3.0,1998-02-18 02:25:38
436,761,4.0,1998-02-18 02:58:13
436,762,4.0,1998-02-18 03:15:22
436,763,4.0,1998-02-18 03:04:02
436,785,2.0,1998-02-18 02:58:51
436,787,5.0,1998-02-18 02:57:20
436,790,3.0,1998-02-18 02:53:48
436,794,4.0,1998-02-18 03:05:23
436,821,4.0,1998-02-18 02:42:13
436,840,3.0,1998-02-18 03:19:57
436,845,5.0,1998-02-18 03:07:49
436,895,4.0,1998-02-18 02:25:17
436,925,4.0,1998-02-18 02:55:07
436,974,5.0,1998-02-18 03:19:57
436,1028,4.0,1998-02-18 02:58:13
436,1048,2.0,1998-02-18 02:52:59
436,1053,4.0,1998-02-18 03:17:33
436,1058,4.0,1998-02-18 02:55:47
436,1061,3.0,1998-02-18 03:19:57
436,1119,4.0,1998-02-18 02:36:08
436,1135,4.0,1998-02-18 03:03:42
436,1178,3.0,1998-02-18 03:17:05
436,1206,3.0,1998-02-18 02:44:28
436,1227,2.0,1998-02-18 03:20:28
436,1468,5.0,1998-02-18 02:57:48
436,1522,2.0,1998-02-18 03:05:23
437,5,2.0,1997-11-21 20:21:03
437,11,1.0,1997-11-21 19:19:11
437,12,5.0,1997-11-24 14:44:45
437,13,4.0,1997-11-21 19:38:49
437,14,5.0,1997-11-21 19:26:09
437,26,2.0,1997-11-21 19:59:59
437,28,3.0,1997-11-21 19:28:54
437,30,4.0,1997-11-21 19:34:15
437,42,3.0,1997-11-21 19:38:49
437,47,4.0,1997-11-21 19:28:54
437,50,5.0,1997-12-01 18:29:18
437,51,1.0,1997-11-24 14:44:04
437,52,3.0,1997-11-21 19:43:22
437,56,4.0,1997-11-21 19:25:25
437,58,4.0,1997-11-21 19:40:43
437,65,4.0,1997-11-21 19:33:07
437,69,2.0,1997-11-21 19:28:21
437,70,3.0,1997-12-01 18:49:21
437,71,3.0,1997-11-21 19:43:22
437,77,4.0,1997-11-21 20:10:40
437,79,4.0,1997-11-21 20:24:15
437,82,3.0,1997-11-21 19:23:12
437,83,4.0,1997-11-21 19:25:25
437,86,4.0,1997-12-01 18:41:55
437,87,3.0,1997-11-21 19:34:51
437,88,3.0,1997-11-21 20:12:20
437,89,2.0,1997-11-21 19:21:41
437,90,3.0,1997-11-21 20:14:49
437,91,3.0,1997-11-21 20:15:15
437,94,4.0,1997-12-01 18:37:16
437,95,4.0,1997-11-21 20:15:15
437,97,3.0,1997-11-21 19:41:26
437,98,5.0,1997-11-21 19:52:42
437,99,4.0,1997-12-01 18:45:46
437,101,3.0,1997-11-21 20:15:55
437,111,3.0,1997-12-01 18:47:47
437,116,3.0,1997-11-21 19:19:57
437,118,2.0,1997-11-21 20:09:51
437,121,3.0,1997-12-01 18:42:46
437,124,5.0,1997-11-21 19:21:41
437,131,5.0,1997-11-21 19:33:07
437,132,5.0,1997-11-21 19:52:42
437,133,5.0,1997-11-21 19:22:02
437,134,5.0,1997-11-21 19:19:11
437,137,5.0,1997-11-21 19:23:41
437,139,3.0,1997-12-01 18:39:36
437,143,5.0,1997-11-21 19:45:28
437,144,2.0,1997-11-21 19:39:56
437,145,1.0,1997-11-21 20:21:03
437,151,5.0,1997-12-01 18:52:54
437,153,5.0,1997-12-01 18:44:48
437,154,4.0,1997-11-21 19:38:49
437,155,3.0,1997-11-21 20:13:09
437,161,2.0,1997-11-21 19:24:48
437,162,4.0,1997-11-21 19:38:49
437,165,4.0,1997-12-01 18:52:04
437,166,4.0,1997-11-21 19:26:38
437,168,3.0,1997-12-01 18:49:21
437,170,5.0,1997-11-21 19:33:07
437,172,4.0,1997-11-21 19:24:17
437,173,4.0,1997-12-01 18:30:23
437,174,5.0,1997-11-21 19:22:02
437,176,2.0,1997-11-21 20:23:29
437,179,4.0,1997-12-01 18:52:25
437,180,4.0,1997-11-21 19:17:48
437,181,4.0,1997-11-21 19:27:46
437,182,2.0,1997-11-21 19:27:12
437,183,3.0,1997-11-21 19:34:52
437,185,5.0,1997-11-21 19:23:12
437,186,3.0,1997-12-01 18:33:28
437,189,2.0,1997-12-01 18:45:46
437,190,3.0,1997-11-21 19:22:34
437,191,4.0,1997-11-21 19:32:06
437,195,2.0,1997-11-21 19:41:26
437,197,5.0,1997-11-21 19:52:42
437,200,4.0,1997-11-21 19:26:38
437,203,1.0,1997-11-21 19:36:18
437,204,5.0,1997-11-21 19:45:28
437,207,4.0,1997-11-21 19:59:25
437,208,5.0,1997-11-21 19:19:57
437,211,4.0,1997-11-21 19:21:40
437,212,3.0,1997-11-21 19:43:22
437,213,4.0,1997-12-01 18:28:51
437,214,4.0,1997-11-21 19:37:21
437,216,5.0,1997-11-21 19:37:21
437,217,3.0,1997-11-21 20:21:35
437,218,2.0,1997-11-21 20:07:10
437,219,3.0,1997-11-21 20:21:03
437,221,5.0,1997-11-21 19:22:34
437,229,3.0,1997-11-21 20:09:02
437,234,4.0,1997-11-21 20:07:31
437,237,4.0,1997-11-21 19:27:46
437,238,5.0,1997-11-21 19:26:09
437,239,4.0,1997-11-21 19:45:29
437,244,3.0,1997-12-01 18:34:30
437,253,1.0,1997-11-21 19:49:56
437,254,3.0,1997-12-01 18:51:40
437,265,3.0,1997-11-21 20:09:02
437,275,5.0,1997-12-01 18:44:48
437,276,5.0,1997-11-21 19:46:58
437,281,1.0,1997-12-01 18:32:28
437,283,1.0,1997-11-21 19:48:36
437,286,2.0,1997-11-21 19:11:22
437,287,2.0,1997-12-01 18:28:51
437,288,2.0,1997-11-21 19:12:13
437,292,5.0,1997-11-21 19:13:51
437,301,3.0,1997-12-01 18:47:47
437,318,4.0,1997-11-21 19:27:46
437,378,4.0,1997-11-21 20:17:31
437,381,5.0,1997-11-21 20:00:26
437,387,2.0,1997-11-21 19:32:06
437,393,3.0,1997-11-24 14:45:47
437,402,2.0,1997-11-21 20:14:23
437,404,5.0,1997-11-21 19:42:54
437,412,3.0,1997-11-21 19:55:47
437,415,4.0,1997-11-21 20:19:51
437,417,5.0,1997-11-21 20:18:02
437,418,3.0,1997-11-21 19:38:04
437,419,5.0,1997-11-21 19:52:41
437,421,4.0,1997-12-01 18:46:23
437,423,5.0,1997-11-21 19:39:56
437,425,4.0,1997-11-21 19:42:54
437,428,5.0,1997-12-01 18:46:23
437,432,3.0,1997-11-21 19:34:14
437,433,3.0,1997-11-21 19:26:09
437,435,3.0,1997-12-01 18:45:45
437,436,4.0,1997-11-21 20:20:35
437,443,4.0,1997-11-21 20:07:31
437,447,4.0,1997-11-21 20:21:03
437,450,3.0,1997-11-21 20:10:40
437,451,5.0,1997-11-21 20:11:55
437,463,5.0,1997-11-21 19:36:48
437,466,2.0,1997-12-01 18:32:01
437,473,5.0,1997-12-01 18:44:48
437,475,3.0,1997-11-21 19:24:48
437,478,5.0,1997-12-01 18:52:03
437,479,5.0,1997-11-21 19:42:15
437,480,4.0,1997-12-01 18:52:25
437,482,5.0,1997-11-21 19:20:51
437,483,5.0,1997-11-21 19:52:42
437,484,4.0,1997-11-21 19:20:51
437,485,4.0,1997-11-21 19:34:14
437,496,4.0,1997-11-21 19:31:02
437,497,5.0,1997-11-21 19:23:12
437,499,5.0,1997-11-21 19:52:42
437,501,4.0,1997-11-21 20:15:15
437,507,5.0,1997-11-21 19:20:15
437,511,5.0,1997-11-21 19:52:42
437,512,4.0,1997-11-21 19:36:18
437,514,4.0,1997-11-21 19:26:09
437,517,4.0,1997-11-21 19:35:27
437,518,2.0,1997-11-21 20:23:29
437,521,4.0,1997-11-21 19:39:24
437,523,3.0,1997-12-01 18:49:51
437,559,3.0,1997-11-21 20:21:35
437,566,3.0,1997-12-01 18:49:21
437,581,1.0,1997-11-21 20:10:10
437,582,5.0,1997-11-21 19:34:15
437,583,1.0,1997-11-21 20:10:40
437,584,3.0,1997-11-21 19:40:43
437,588,3.0,1997-12-01 18:48:12
437,603,5.0,1997-11-21 19:20:51
437,606,4.0,1997-11-21 19:36:18
437,607,5.0,1997-11-21 19:34:52
437,614,5.0,1997-11-21 19:19:11
437,629,3.0,1997-12-01 18:53:25
437,640,1.0,1997-12-01 18:51:40
437,642,1.0,1997-11-21 19:44:01
437,651,4.0,1997-12-01 18:52:25
437,652,4.0,1997-12-01 18:46:23
437,654,5.0,1997-11-21 19:37:21
437,655,4.0,1997-12-01 18:45:45
437,657,5.0,1997-12-01 18:44:48
437,658,4.0,1997-11-21 19:42:15
437,660,4.0,1997-11-21 19:44:01
437,663,5.0,1997-11-21 19:38:04
437,665,2.0,1997-11-21 20:21:35
437,672,1.0,1997-12-01 18:51:40
437,674,3.0,1997-11-21 20:21:54
437,683,2.0,1997-12-01 18:32:01
437,684,3.0,1997-11-24 14:45:47
437,692,4.0,1997-11-21 20:11:55
437,696,3.0,1997-11-21 20:09:51
437,697,4.0,1997-11-21 19:36:18
437,698,2.0,1997-11-21 20:00:26
437,699,4.0,1997-11-21 20:16:59
437,702,1.0,1997-11-21 19:42:15
437,705,4.0,1997-11-21 19:42:15
437,707,3.0,1997-11-21 19:42:54
437,708,4.0,1997-12-01 18:47:06
437,709,5.0,1997-12-01 18:28:51
437,710,4.0,1997-11-21 19:33:42
437,716,5.0,1997-12-01 18:52:25
437,721,2.0,1997-11-21 19:42:15
437,727,3.0,1997-12-01 18:39:36
437,730,3.0,1997-11-21 19:42:54
437,732,4.0,1997-11-21 20:12:47
437,736,5.0,1997-12-01 18:44:48
437,737,1.0,1997-11-21 20:03:34
437,739,3.0,1997-11-21 20:14:03
437,746,4.0,1997-11-21 19:42:15
437,747,4.0,1997-11-21 20:12:47
437,748,4.0,1997-11-21 19:13:51
437,753,4.0,1997-11-21 19:35:27
437,755,3.0,1997-11-21 20:17:30
437,770,3.0,1997-12-01 18:33:28
437,778,3.0,1997-12-01 18:48:12
437,781,4.0,1997-11-21 20:14:23
437,794,4.0,1997-11-21 20:14:03
437,812,3.0,1997-12-01 18:48:12
437,842,4.0,1997-11-21 20:17:31
437,843,4.0,1997-11-21 20:18:40
437,946,3.0,1997-12-01 18:48:12
437,955,4.0,1997-12-01 18:53:24
437,969,4.0,1997-12-01 18:44:48
437,1006,3.0,1997-12-01 18:37:52
437,1007,5.0,1997-12-01 18:52:54
437,1036,5.0,1997-11-21 20:19:22
437,1039,2.0,1997-11-21 19:21:41
437,1063,5.0,1997-11-21 19:47:41
437,1075,4.0,1997-12-01 18:52:54
437,1090,1.0,1997-11-21 20:11:32
437,1091,3.0,1997-11-21 20:16:32
437,1098,3.0,1997-11-21 19:40:43
437,1113,4.0,1997-12-01 18:49:21
437,1121,5.0,1997-11-21 19:27:46
437,1134,4.0,1997-11-21 19:36:48
437,1148,4.0,1997-12-01 18:46:23
437,1153,5.0,1997-11-21 19:52:42
437,1161,4.0,1997-11-21 19:49:30
437,1206,4.0,1997-12-01 18:49:51
437,1211,4.0,1997-12-01 18:33:28
437,1227,3.0,1997-11-21 20:03:50
437,1262,3.0,1997-12-01 18:48:11
437,1267,4.0,1997-11-21 19:45:28
437,1404,2.0,1997-12-01 18:51:03
437,1599,5.0,1997-11-21 20:03:34
438,1,4.0,1997-11-18 15:48:16
438,9,4.0,1997-11-18 15:46:45
438,15,4.0,1997-11-18 15:50:42
438,21,2.0,1997-11-18 15:58:03
438,50,5.0,1997-11-18 15:46:45
438,100,4.0,1997-11-18 15:47:04
438,118,4.0,1997-11-18 15:55:29
438,121,5.0,1997-11-18 15:52:08
438,148,5.0,1997-11-18 15:54:03
438,181,4.0,1997-11-18 15:46:45
438,220,4.0,1997-11-18 15:52:08
438,237,5.0,1997-11-18 15:51:18
438,245,5.0,1997-11-18 15:46:00
438,255,4.0,1997-11-18 15:50:42
438,257,4.0,1997-11-18 15:49:19
438,269,4.0,1997-11-18 15:46:00
438,280,5.0,1997-11-18 15:53:43
438,281,4.0,1997-11-18 15:54:54
438,284,2.0,1997-11-18 15:51:48
438,286,2.0,1997-11-18 15:46:00
438,321,5.0,1997-11-18 15:46:00
438,471,4.0,1997-11-18 15:49:44
438,476,5.0,1997-11-18 15:57:44
438,815,5.0,1997-11-18 15:56:21
438,845,4.0,1997-11-18 15:47:22
438,864,3.0,1997-11-18 15:55:47
438,866,5.0,1997-11-18 15:55:29
438,1028,2.0,1997-11-18 15:55:29
439,7,4.0,1997-12-23 16:07:25
439,13,3.0,1997-12-23 16:06:11
439,14,5.0,1997-12-23 16:07:25
439,93,4.0,1997-12-23 16:15:37
439,100,3.0,1997-12-23 15:58:25
439,121,2.0,1997-12-23 16:16:08
439,125,3.0,1997-12-23 16:14:48
439,147,4.0,1997-12-23 16:15:37
439,237,5.0,1997-12-23 16:07:00
439,240,3.0,1997-12-23 16:17:39
439,242,5.0,1997-12-23 15:53:44
439,246,4.0,1997-12-23 15:59:15
439,257,4.0,1997-12-23 16:15:37
439,273,2.0,1997-12-23 15:57:55
439,276,5.0,1997-12-23 15:59:15
439,282,3.0,1997-12-23 16:17:39
439,285,5.0,1997-12-23 16:07:00
439,288,3.0,1997-12-23 15:53:44
439,290,4.0,1997-12-23 16:21:24
439,293,3.0,1997-12-23 16:00:18
439,300,4.0,1997-12-23 15:53:44
439,301,3.0,1997-12-23 15:53:44
439,307,3.0,1997-12-23 15:53:44
439,405,4.0,1997-12-23 16:08:43
439,475,3.0,1997-12-23 16:07:00
439,591,4.0,1997-12-23 16:00:18
439,895,3.0,1997-12-23 15:53:44
439,1048,4.0,1997-12-23 16:13:22
439,1328,4.0,1997-12-23 16:18:11
440,57,5.0,1998-04-03 04:32:29
440,70,4.0,1998-04-03 04:32:30
440,86,5.0,1998-04-03 04:31:59
440,171,5.0,1998-04-03 04:31:11
440,198,4.0,1998-04-03 04:30:43
440,242,5.0,1998-04-02 19:49:54
440,243,1.0,1998-04-03 04:25:04
440,271,5.0,1998-04-02 20:53:24
440,272,5.0,1998-04-02 19:50:31
440,283,5.0,1998-04-03 04:31:34
440,300,3.0,1998-04-02 19:53:05
440,310,3.0,1998-04-02 19:50:31
440,312,5.0,1998-04-02 20:53:24
440,313,4.0,1998-04-02 19:50:31
440,319,2.0,1998-04-02 20:36:37
440,323,1.0,1998-04-03 04:25:04
440,324,5.0,1998-04-02 20:22:47
440,328,3.0,1998-04-02 19:54:55
440,329,5.0,1998-04-02 20:22:47
440,340,2.0,1998-04-02 20:36:37
440,350,5.0,1998-04-02 20:53:24
440,361,5.0,1998-04-02 20:22:47
440,512,3.0,1998-04-03 04:34:19
440,515,4.0,1998-04-03 04:38:21
440,582,3.0,1998-04-03 04:31:59
440,690,4.0,1998-04-02 19:51:38
440,736,5.0,1998-04-03 04:33:56
440,749,3.0,1998-04-02 20:09:06
440,750,5.0,1998-04-02 19:53:04
440,751,3.0,1998-04-02 20:36:37
440,883,5.0,1998-04-02 20:53:24
440,886,5.0,1998-04-02 20:53:24
440,904,5.0,1998-04-02 19:50:54
440,921,5.0,1998-04-03 04:37:44
440,923,5.0,1998-04-03 04:30:43
440,937,5.0,1998-04-02 20:22:47
440,971,5.0,1998-04-03 04:31:11
440,988,1.0,1998-04-03 04:25:04
440,1038,5.0,1998-04-02 20:53:24
440,1073,4.0,1998-04-03 04:30:14
440,1105,5.0,1998-04-02 20:22:47
440,1191,5.0,1998-04-02 20:53:24
440,1194,5.0,1998-04-03 04:30:43
440,1265,5.0,1998-04-02 20:22:47
440,1504,4.0,1998-04-03 04:37:06
440,1591,5.0,1998-04-02 20:22:47
441,1,5.0,1998-03-27 21:51:08
441,7,4.0,1998-03-27 21:51:08
441,9,4.0,1998-03-27 21:52:08
441,15,3.0,1998-03-27 21:54:59
441,25,3.0,1998-03-27 22:05:06
441,117,4.0,1998-03-27 21:51:29
441,121,4.0,1998-03-27 21:51:29
441,259,3.0,1998-03-27 21:46:51
441,288,2.0,1998-03-27 21:44:16
441,294,4.0,1998-03-27 21:46:51
441,313,4.0,1998-03-27 21:44:16
441,338,4.0,1998-03-27 21:48:09
441,342,4.0,1998-03-27 21:47:47
441,405,3.0,1998-03-27 21:51:47
441,538,3.0,1998-03-27 21:45:44
441,683,2.0,1998-03-27 21:49:10
441,751,4.0,1998-03-27 21:47:27
442,7,4.0,1997-12-29 10:06:23
442,11,4.0,1997-12-29 10:11:24
442,12,4.0,1997-12-29 10:21:52
442,14,1.0,1997-12-29 10:02:56
442,17,4.0,1997-12-29 09:42:15
442,22,2.0,1997-12-29 10:20:13
442,26,3.0,1997-12-29 09:42:56
442,27,2.0,1997-12-29 10:13:36
442,29,3.0,1997-12-29 10:17:21
442,31,3.0,1997-12-29 10:27:29
442,33,3.0,1997-12-29 09:41:48
442,38,3.0,1997-12-29 10:17:54
442,39,3.0,1997-12-29 10:14:26
442,41,4.0,1997-12-29 09:43:29
442,42,4.0,1997-12-29 09:40:01
442,44,2.0,1997-12-29 10:25:46
442,53,3.0,1997-12-29 10:07:28
442,54,3.0,1997-12-29 10:27:54
442,55,3.0,1997-12-29 10:20:13
442,56,5.0,1997-12-29 09:37:17
442,62,2.0,1997-12-29 10:17:21
442,64,5.0,1997-12-29 10:01:22
442,67,3.0,1997-12-29 09:50:28
442,68,3.0,1997-12-29 10:13:36
442,79,3.0,1997-12-29 10:12:46
442,82,3.0,1997-12-29 10:14:57
442,89,4.0,1997-12-29 10:13:36
442,98,4.0,1997-12-29 10:06:23
442,100,2.0,1997-12-29 09:38:45
442,117,3.0,1997-12-29 10:12:46
442,121,2.0,1997-12-29 10:15:44
442,129,4.0,1997-12-29 10:25:46
442,144,4.0,1997-12-29 10:12:08
442,150,4.0,1997-12-29 09:38:03
442,153,3.0,1997-12-29 09:37:17
442,154,4.0,1997-12-29 09:58:11
442,156,4.0,1997-12-29 10:27:01
442,159,4.0,1997-12-29 10:28:19
442,161,3.0,1997-12-29 10:14:57
442,168,4.0,1997-12-29 09:38:45
442,174,4.0,1997-12-29 10:02:56
442,176,5.0,1997-12-29 10:11:24
442,177,4.0,1997-12-29 10:12:46
442,181,4.0,1997-12-29 10:13:36
442,182,4.0,1997-12-29 10:11:24
442,184,2.0,1997-12-29 10:08:03
442,186,4.0,1997-12-29 09:40:29
442,188,3.0,1997-12-29 10:19:42
442,195,4.0,1997-12-29 10:12:08
442,203,3.0,1997-12-29 10:25:46
442,204,3.0,1997-12-29 09:50:28
442,209,4.0,1997-12-29 09:38:03
442,210,3.0,1997-12-29 09:43:29
442,217,3.0,1997-12-29 10:08:03
442,218,3.0,1997-12-29 10:07:28
442,219,3.0,1997-12-29 10:06:49
442,222,3.0,1997-12-29 10:27:01
442,226,3.0,1997-12-29 10:13:36
442,227,3.0,1997-12-29 10:16:14
442,228,5.0,1997-12-29 10:12:46
442,229,3.0,1997-12-29 10:27:55
442,230,3.0,1997-12-29 10:14:26
442,231,3.0,1997-12-29 10:16:49
442,234,4.0,1997-12-29 10:06:23
442,240,2.0,1997-12-29 09:47:13
442,268,4.0,1997-12-29 09:34:52
